ITEM ID,TIME ID,TIME M ID,TIME Y ID,STATE ID,PARTY ID,FABRIC KGS,FABRIC MTRS,SOLD KGS,SOLD MTRS,RATE,AMOUNT
125,27,3,3,14,69,22.1,360,1869.55,30600,45,291600
126,11,11,1,9,49,545.4,7285,181.59,2400,44,52800
126,12,12,1,9,49,271.7,3510,137.34,1800,22,39600
126,13,1,2,9,53,204.2,2640,187.83,2400,45,54000
126,15,3,2,9,49,63.6,840,94.11,1200,22,26400
126,17,5,2,9,49,98.7,1260,47.22,600,22,13200
126,21,9,2,9,49,185.9,2400,94.79,1200,23,27600
126,32,8,3,9,49,234.1,3180,89.92,1200,48,28800
126,33,9,3,9,54,75.3,950,136.35,1800,24,43200
126,34,10,3,9,53,479.4,6390,318.61,4200,49,103800
126,36,12,3,9,49,334.4,3458,277.2,3600,72,86400
126,38,2,4,9,49,466.4,5760,96.2,1200,24,28800
126,39,3,4,9,49,245.6,3150,450.51,5400,72,129600
126,4,4,1,9,49,18.4,240,453.4,6000,110,132000
126,42,6,4,9,49,9.5,120,517.98,6600,78,171600
126,43,7,4,9,53,489.3,6420,232.52,3000,52,78000
126,44,8,4,9,49,297.3,3660,238.08,3000,52,78000
126,45,9,4,9,49,305.1,3850,144.7,1800,26,46800
126,48,12,4,9,49,40,540,189.5,2400,50,60000
126,49,1,5,9,49,545.8,7320,137.72,1800,24,43200
126,5,5,1,9,49,9,120,90.86,1200,22,26400
126,50,2,5,9,53,246.7,3270,363.05,4800,74,118800
126,51,3,5,9,49,140.2,1788,322.6,4200,98,102000
126,8,8,1,9,49,311.8,3950,234.9,3000,44,66000
126,9,9,1,9,53,288.7,3870,236.17,3000,45,67200
128,17,5,2,5,12,23,300,76.55,1020,22,22440
129,36,12,3,9,49,336.4,3300,45.56,450,30,13500
129,42,6,4,9,49,413.1,4050,88.76,900,32,28800
129,43,7,4,9,49,637.7,6120,187.77,1800,64,57600
129,45,9,4,9,49,46.8,480,187,1800,98,58500
129,46,10,4,9,49,312.4,3065,89.28,900,32,28800
129,47,11,4,9,53,352.8,3510,187.11,1800,132,59400
129,48,12,4,9,53,690.7,6870,135.7,1350,64,42300
13,22,10,2,14,66,7,60,7,60,32,1920
13,25,1,3,14,74,7,60,56,480,64,15360
13,39,3,4,14,74,1067.8,9270,781.28,6840,174,226500
130,27,3,3,6,21,6,60,50.87,510,31,15810
131,10,10,1,12,63,1506,14411,186.13,1800,60,54000
131,11,11,1,1,8,1173.1,11110,1699.18,16200,137,415800
131,12,12,1,1,8,1379.1,13092,1830.366,17100,323,475200
131,13,1,2,9,49,154.7,1560,2349.816,22800,248,599400
131,14,2,2,9,49,1504.5,14650,4207.76,40950,241,1041750
131,15,3,2,9,49,4545.4,44150,469.52,4500,138,125100
131,17,5,2,1,8,3119.4,30205,1461.341,13950,145,408150
